;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME97610;The Japanese Have Refused!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97610;Despite the overwhelming odds against them, the Japanese have refused our generous offer of surrender.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT97610OPTA;An unfortunate choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME97615;Sonno Joi;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97615;'Revere the emperor and expel the barbarians!' \n \n This is the slogan chanted by neo-confucian activists, reacting to the Tokugawa shogunate's opening of Japan to foreigners. There have been growing reports of violence all over the country, primarily against foreign visitors and statesmen but also against the shogunate itself. Each incident chips away at Tokugawa control over the daimyo and erodes relations with the western powers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT97615OPTA;Japan must not descend into anarchy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME97616;$PROVINCENAME$ Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97616;There has been an incident in $PROVINCENAME$ where samurai, acting under the political slogan of 'Sonno Joi', have committed violence against foreigners conducting business in $STATENAME$. The incident has affected the Tokugawa shogunate's relations with foreign powers, as well as incited locals into riot.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT97616OPTA;This disruption is growing worse!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME97617;Order to Expel the Barbarians;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97617;In an unprecedented move, the Imperial Court has issued an edict to expel the foreign barbarians present in Japan. This runs in contravention to the traditional role of the Emperor as a figurehead, is a challenge to the shogunate's power, and may serve to further incite rebellion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT97617OPTA;A dangerous and reckless act.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC97618;In an unprecedented move, the Imperial Court has issued an edict to expel the foreign barbarians present in Japan. This runs in contravention to the traditional role of the Emperor as a figurehead, and is a challenge to the shogunate's power. The $COUNTRY_ADJ$ clan must decide whether it supports the Emperor's edict or quietly opposes it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT97618OPTA;$COUNTRY$ supports the Emperor.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT97618OPTB;This is a dangerous and reckless act.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME97620;The Death of Iesada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97620;Tokugawa Iesada, the 13th shogun of Japan, has died childless. This has begun a struggle within the bakufu to select a replacement. The southern tozama daimyo wish to see Tokugawa Yoshinobu become shogun, while the fudai daimyo and shogunate officials are more in favor of Tokugawa Iemochi-- even though he is still but a child. It seems certain that, no matter which candidate is victorious, the disaffected daimyo will see this as a loss of power and make trouble.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT97620OPTA;We will support the tozama and make Yoshinobu shogun.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVT97620OPTB;The fudai are Tokugawa allies. Iemochi will be shogun.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTNAME97621;Tokugawa Yoshinobu is Shogun;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97621;The shogunate has taken a step in the right direction and appointed Tokugawa Yoshinobu as the new leader of the bakufu following the death of Iesada. This was always the preferred choice of the tozama daimyo, and perhaps it is a sign that the bakufu is not only willing to do what it must to keep Japan strong but also a sign that the tozama will be permitted more influence within the shogunate.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC97622;Even though the fudai daimyo, the relatives and close allies of the Tokugawa clan, supported the appointment of young Iemochi as the new shogun following Iesada's death, instead the leader of the bakufu will be Yoshinobu... a candidate favored by the outsider tozama daimyo. The fudai are growing increasingly alarmed at the insidious influence of the tozama, and there is a stirring sentiment that perhaps the time has come for a grander change.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME97623;Tokugawa Iemochi is Shogun;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97623;Pandering once again to the fudai daimyo, all relatives and close allies within the bakufu, the child Iemochi has been appointed shogun-- instead of the more sensible candidate chosen by the tozama. It is becoming increasingly clear that a larger change is necessary. Perhaps the time has come for the Emperor to rule Japan, a single leader to bring the nation into this new era?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT97623OPTA;We shall see.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC97624;The shogunate has taken a step in the right direction and appointed Tokugawa Iemochi as the new leader of the bakufu following the death of Iesada. This was always the preferred choice of the fudai daimyo, and perhaps it is a sign that the bakufu is not only willing to do what it must to keep Japan strong but also a sign that the outsider tozama will have their influence in the bakufu kept to a minimum.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT97624OPTA;A good sign indeed.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME97625;Sakuradamon Incident;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC97625;The shogun's Chief Minister has been assassinated by ronin samurai outside the very gates of Edo castle! Though the ronin were either cut down or committed seppuku, a manifesto found on their bodies makes it clear their act was a reaction to the recent purge instigated by the Chief Minister against agitators within the shogunate. This is a clear sign that upheaval against the bakufu has reached an unacceptable point. Many are urging that a policy of Kobu Gattai -- a union of the bakufu and the imperial court -- may be required.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT97625OPTA;A compromise is clearly required.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT97625OPTB;No! There will be no compromise with traitors!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC97626;The shogun's Chief Minister has been assassinated by ronin samurai outside the very gates of Edo castle! Though the ronin were either cut down or committed seppuku, a manifesto found on their bodies makes it clear their act was a reaction to the recent purge instigated by the Chief Minister against agitators within the shogunate. This is a clear sign that upheaval against the bakufu has reached an unacceptable point, and thus the bakufu has begun a compromise policy of Kobu Gattai -- a union of the bakufu and the imperial court. Some are seeing this as a sign of further weakness.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME98400;The Jewish Diaspora;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98400;Now that a true Jewish homeland has been established, Israel will begin to draw many Jewish people who live in countries across the world -- though this will inevitably anger many neighbouring Islamic countries who object to its presence.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME98405;The Jewish Homeland;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT98400OPTA;We welcome all who wish to come.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC98405;Jewish families in $PROVINCENAME$, having originally arrived in $COUNTRY$ as a result of the diaspora," are reportedly planning on emigrating to Israel -- the newly-established Jewish homeland in the Palestine. We could encourage them to remain, but that might not be a simple matter.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC10100_NEW;Phytophthora infestans, the dreaded potato blight, has struck one of our farming provinces. Starving smallholders, and in some places driving whole families from their homes, the potato blight has caused a localized famine that threatens to spread.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME10120_NEW;$COUNTRY_ADJ$ Herald;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC10120_NEW;A new daily has begun circulating in $COUNTRY$. The $COUNTRY_ADJ$ Herald, carrying hard-hitting political commentary, literary critique and local news, has quickly developed into a flagship for local liberal politics.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC10130_NEW;A local chapter of the Chartist Society, calling for a broadening of the voting franchise, and an end to landed voting rights, has opened in $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC10140_NEW;Liberal causes have started to gain traction in $COUNTRY$. While no one knows for sure, rumor has it that the root cause of this sudden upswing in liberal propaganda efforts is the recent foundation of a secret society, forced into hiding due to the persecution of any legitimate opposition to the ruling party. Whether it be the Rosicrucian's or the Illuminati, these society members will continue to act from the shadows until $COUNTRY$ allows free debate and opposition in its politics.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC10150_NEW;The smog from the factories hangs low against the blood red of a charcoal sky. Far away in the depths of the city, in the deepest bowels of the industrial machine, the cries and shouts of a forming mob can be heard echoing against a backdrop of drainpipes and smokestacks. Infuriated over poor working conditions, clamouring for a return to a lost pastoral dream remembered, Luddites take to the streets in $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME10155;Pan-Nationalist Fervour;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10155;A fervour has been sweeping through parts of $COUNTRY$, with liberal-minded revolutionaries calling for $COUNTRY_ADJ$ citizens to rise up and demand the unification of $CULTURE_GROUP_UNION$. They have begun waving $UNION_ADJ$ flags in the streets, fomenting riots and violence. The police have had difficulties dealing with the problem.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10155OPTA;Long live $CULTURE_GROUP_UNION$!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTDESC10160_NEW;Immorality is like water, flowing through every conceivable crack in the dams of legal authority. Liberals in $COUNTRY$ have, on account of the ban on public meetings, begun holding banquets. Ostensibly without purpose -- A gathering among friends, a celebration, a feast -- the common knowledge secret that no one dare pronounce is that these banquets are political meetings carried out behind a thin veneer of legality.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME10205;Fighting in the Streets;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10205;Tensions in one of our provinces reached a boiling point recently, with liberals and reactionaries battling in the streets. $COUNTRY_ADJ$ police were quick to move in, but tempers remain high and already there are reports of fighting elsewhere in the state. Officials are calling for decisive action to put an end to the violence.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10205OPTA;Punish the liberals.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10205OPTB;Punish the reactionaries.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10205OPTC;The fighting simply has to stop.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME10190_NEW;Fiery Sermon in $PROVINCENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10200_NEW;Liberal Insurrection in $PROVINCENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10210_NEW;Liberal Revolt in $PROVINCENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10215;Inspired Nationalists;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10215;Nationalists in $COUNTRY$, inspired by the wave of liberalism in a neighbouring nation, have risen up. Agitators are running through the streets waving flags and calling for their brethren to fight for freedom. Responding with violence could inflame the entire state, but $COUNTRY_ADJ$ officials agree that this cannot be allowed to continue.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT10215OPTA;Revolution is like the plague.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAME10216;Nationalist Fervour in $PROVINCENAME$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10216;Nationalists in $PROVINCENAME$, inspired by the wave of liberalism throughout $COUNTRY$, have risen up. Agitators are running through the streets waving flags and calling for their brethren to fight for freedom. Responding with violence could inflame the entire state, but $COUNTRY_ADJ$ officials agree that this cannot be allowed to continue.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT10216OPTA;Crush them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT10216OPTB;Make promises of reform.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESC10170_NEW;Like rats carrying contagious diseases, the preachers of modernity move effortlessly back and forth across our borders. Liberal agitation has spread to $PROVINCENAME$ from a neighbouring province and is now threatening to inflame the entire state. We might want to send some troops here.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10200_NEW;'Death to the $MONARCHTITLE$!', a hoarse voice cries. The streets in $PROVINCENAME$ have come alive. A local injustice, or the perception of one, have animated the unwashed masses into rebellion against our rule and threatens to spread to the rest of the state. The revolt is still small enough that its future course has not been set in stone, and leniency might avert it, but perhaps it is best to put our foot down firmly to set an example?;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10221;Chartist Rally in Kennington Common;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10221;A massive demonstration by the Chartists has taken place in Kennington Common, with liberals demanding that the People's Charter be implemented immediately-- giving equal votes to all men, rich or poor, as well as secret ballots and a fair distribution of constituencies. Many in the government are suggesting that such public gatherings should be made illegal, and that at best the British government should make empty promises to these rabble-rousers. Others fear that refusing their demands will lead to the monarchy being toppled by rebellion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT10221OPTA;Implement the People's Charter.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT10221OPTB;Shut them down.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT98405OPTA;Whoever wishes to go may leave.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT98405OPTB;Give them incentives to stay.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME10225;Hungarian Revolution of $YEAR$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10225;The Hungarian Diet has grown increasingly independent of Austrian rule in recent years. Field Marshall Count Franz Philipp von Lamberg was sent to Hungary to take personal control over their armies, but was attacked upon his arrival. In response, the Austrian government ordered the Hungarian Diet dissolved and the Ban of Croatia installed in Lamberg's place. The Hungarians have refused to obey, and thus we now face civil war to maintain the integrity of the empire.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVT10225OPTA;We will restore order!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10225OPTB;We have no choice but to let them go.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVT10225OPTC;Throw off Hapsburg rule!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
EVTNAME10226;Freedom At Last!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10226;We have won our freedom from Austrian rule! The people have gathered in $CAPITAL$ in jubilation!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT10226OPTA;A new age has begun!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10227;The Hungarian Question;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10227;Hungarian lands rightfully belong to us. With their new-found freedom, we are left with the decision whether we should pursue our claim to their lands or instead try to reconcile with the Hungarian government. If they remain hostile, after all, and we are unable to defeat them, they will become a very dangerous enemy on our border. Admitting their loss, however, might be a blow to our prestige we will never recover from.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
EVT10227OPTA;Hungary belongs to Austria.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT10227OPTB;We must pursue reconciliation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME10228;Constitutional Reform;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10228;With the entire nation ready to overthrow the monarchy, ministers have approached the King with advice on reforming the constitution before it's too late. The loss of Belgium has made a revision necessary already. Including provisions that permitted the direct election of the lower house as well as numerous freedoms the Dutch do not already enjoy might pacify the liberals.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT10228OPTA;We have little choice.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT10228OPTB;Some limited freedoms are acceptable, but no more.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVT10228OPTC;Never! Shut the liberals down!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTNAME10229;The $COUNTRY_ADJ$ Uprising;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC10229;With the people seemingly ready to break down our doors, demanding constitutional reform, perhaps we should consider giving it to them? Some moderate reforms, allowing the masses their vote but retaining ultimate power for the $COUNTRY_ADJ$ aristocracy and the Kaiser, should please them enough to dispel this rabble... for now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT10229OPTA;Give them limited reforms, if it pleases them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVT10229OPTB;Make promises, but work to undermine them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME16401;$FROMCOUNTRY$ Applies For Statehood!;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC16401;Yesterday morning we received a petition from the $FROMCOUNTRY_ADJ$ government, requesting Statehood in the Federal Republic of Central America. A state constitution has been submitted, along with maps defining the state's territorial boundaries. Common opinion seems to hold it a forgone conclusion that we will accept this petition for statehood and forever join $FROMCOUNTRY$ into our prosperous $COUNTRY_ADJ$ republic.;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
